week_start,town,county,drug,signal,units_sold,drug_weight
2023-10-30,Nairobi,Nairobi,Piriton,respiratory,87,0.5
2023-11-06,Nairobi,Nairobi,Piriton,respiratory,77,0.5
2023-11-13,Nairobi,Nairobi,Piriton,respiratory,75,0.5
2023-11-20,Nairobi,Nairobi,Piriton,respiratory,127,0.5
2023-11-27,Nairobi,Nairobi,Piriton,respiratory,108,0.5
2023-12-04,Nairobi,Nairobi,Piriton,respiratory,131,0.5
2023-12-11,Nairobi,Nairobi,Piriton,respiratory,131,0.5
2023-12-18,Nairobi,Nairobi,Piriton,respiratory,134,0.5
2023-12-25,Nairobi,Nairobi,Piriton,respiratory,82,0.5
2024-01-01,Nairobi,Nairobi,Piriton,respiratory,74,0.5
2024-01-08,Nairobi,Nairobi,Piriton,respiratory,91,0.5
2024-01-15,Nairobi,Nairobi,Piriton,respiratory,93,0.5
2024-01-22,Nairobi,Nairobi,Piriton,respiratory,66,0.5
2024-01-29,Nairobi,Nairobi,Piriton,respiratory,89,0.5
2024-02-05,Nairobi,Nairobi,Piriton,respiratory,84,0.5
2024-02-12,Nairobi,Nairobi,Piriton,respiratory,104,0.5
2024-02-19,Nairobi,Nairobi,Piriton,respiratory,116,0.5
2024-02-26,Nairobi,Nairobi,Piriton,respiratory,132,0.5
2024-03-04,Nairobi,Nairobi,Piriton,respiratory,153,0.5
2024-03-11,Nairobi,Nairobi,Piriton,respiratory,135,0.5
2024-03-18,Nairobi,Nairobi,Piriton,respiratory,120,0.5
2024-03-25,Nairobi,Nairobi,Piriton,respiratory,126,0.5
2024-04-01,Nairobi,Nairobi,Piriton,respiratory,83,0.5
2024-04-08,Nairobi,Nairobi,Piriton,respiratory,77,0.5
2024-04-15,Nairobi,Nairobi,Piriton,respiratory,90,0.5
2024-04-22,Nairobi,Nairobi,Piriton,respiratory,84,0.5
2024-04-29,Nairobi,Nairobi,Piriton,respiratory,73,0.5
2024-05-06,Nairobi,Nairobi,Piriton,respiratory,60,0.5
2024-05-13,Nairobi,Nairobi,Piriton,respiratory,82,0.5
2024-05-20,Nairobi,Nairobi,Piriton,respiratory,60,0.5
2024-05-27,Nairobi,Nairobi,Piriton,respiratory,76,0.5
2024-06-03,Nairobi,Nairobi,Piriton,respiratory,92,0.5
2024-06-10,Nairobi,Nairobi,Piriton,respiratory,85,0.5
2024-06-17,Nairobi,Nairobi,Piriton,respiratory,54,0.5
2024-06-24,Nairobi,Nairobi,Piriton,respiratory,98,0.5
2024-07-01,Nairobi,Nairobi,Piriton,respiratory,105,0.5
2024-07-08,Nairobi,Nairobi,Piriton,respiratory,99,0.5
2024-07-15,Nairobi,Nairobi,Piriton,respiratory,136,0.5
2024-07-22,Nairobi,Nairobi,Piriton,respiratory,123,0.5
2024-07-29,Nairobi,Nairobi,Piriton,respiratory,120,0.5
2024-08-05,Nairobi,Nairobi,Piriton,respiratory,124,0.5
2024-08-12,Nairobi,Nairobi,Piriton,respiratory,100,0.5
2024-08-19,Nairobi,Nairobi,Piriton,respiratory,96,0.5
2024-08-26,Nairobi,Nairobi,Piriton,respiratory,71,0.5
2024-09-02,Nairobi,Nairobi,Piriton,respiratory,72,0.5
2024-09-09,Nairobi,Nairobi,Piriton,respiratory,90,0.5
2024-09-16,Nairobi,Nairobi,Piriton,respiratory,91,0.5
2024-09-23,Nairobi,Nairobi,Piriton,respiratory,58,0.5
2024-09-30,Nairobi,Nairobi,Piriton,respiratory,87,0.5
2024-10-07,Nairobi,Nairobi,Piriton,respiratory,94,0.5
2024-10-14,Nairobi,Nairobi,Piriton,respiratory,96,0.5
2024-10-21,Nairobi,Nairobi,Piriton,respiratory,84,0.5
2024-10-28,Nairobi,Nairobi,Piriton,respiratory,66,0.5
2024-11-04,Nairobi,Nairobi,Piriton,respiratory,85,0.5
2024-11-11,Nairobi,Nairobi,Piriton,respiratory,83,0.5
2024-11-18,Nairobi,Nairobi,Piriton,respiratory,104,0.5
2024-11-25,Nairobi,Nairobi,Piriton,respiratory,129,0.5
2024-12-02,Nairobi,Nairobi,Piriton,respiratory,114,0.5
2024-12-09,Nairobi,Nairobi,Piriton,respiratory,110,0.5
2024-12-16,Nairobi,Nairobi,Piriton,respiratory,139,0.5
2024-12-23,Nairobi,Nairobi,Piriton,respiratory,156,0.5
2024-12-30,Nairobi,Nairobi,Piriton,respiratory,93,0.5
2023-01-02,Machakos,Machakos,Coartem,malaria,29,0.95
2023-01-09,Machakos,Machakos,Coartem,malaria,41,0.95
2023-01-16,Machakos,Machakos,Coartem,malaria,33,0.95
2023-01-23,Machakos,Machakos,Coartem,malaria,52,0.95
2023-01-30,Machakos,Machakos,Coartem,malaria,37,0.95
2023-02-06,Machakos,Machakos,Coartem,malaria,46,0.95
2023-02-13,Machakos,Machakos,Coartem,malaria,36,0.95
2023-02-20,Machakos,Machakos,Coartem,malaria,40,0.95
2023-02-27,Machakos,Machakos,Coartem,malaria,31,0.95
2023-03-06,Machakos,Machakos,Coartem,malaria,18,0.95
2023-03-13,Machakos,Machakos,Coartem,malaria,33,0.95
2023-03-20,Machakos,Machakos,Coartem,malaria,34,0.95
2023-03-27,Machakos,Machakos,Coartem,malaria,47,0.95
2023-04-03,Machakos,Machakos,Coartem,malaria,45,0.95
2023-04-10,Machakos,Machakos,Coartem,malaria,48,0.95
2023-04-17,Machakos,Machakos,Coartem,malaria,38,0.95
2023-04-24,Machakos,Machakos,Coartem,malaria,38,0.95
2023-05-01,Machakos,Machakos,Coartem,malaria,34,0.95
2023-05-08,Machakos,Machakos,Coartem,malaria,35,0.95
2023-05-15,Machakos,Machakos,Coartem,malaria,30,0.95
2023-05-22,Machakos,Machakos,Coartem,malaria,27,0.95
2023-05-29,Machakos,Machakos,Coartem,malaria,119,0.95
2023-06-05,Machakos,Machakos,Coartem,malaria,78,0.95
2023-06-12,Machakos,Machakos,Coartem,malaria,102,0.95
2023-06-19,Machakos,Machakos,Coartem,malaria,109,0.95
2023-06-26,Machakos,Machakos,Coartem,malaria,99,0.95
2023-07-03,Machakos,Machakos,Coartem,malaria,88,0.95
2023-07-10,Machakos,Machakos,Coartem,malaria,39,0.95
2023-07-17,Machakos,Machakos,Coartem,malaria,30,0.95
2023-07-24,Machakos,Machakos,Coartem,malaria,25,0.95
2023-07-31,Machakos,Machakos,Coartem,malaria,34,0.95
2023-08-07,Machakos,Machakos,Coartem,malaria,38,0.95
2023-08-14,Machakos,Machakos,Coartem,malaria,46,0.95
2023-08-21,Machakos,Machakos,Coartem,malaria,44,0.95
2023-08-28,Machakos,Machakos,Coartem,malaria,37,0.95
2023-09-04,Machakos,Machakos,Coartem,malaria,52,0.95
2023-09-11,Machakos,Machakos,Coartem,malaria,38,0.95
2023-09-18,Machakos,Machakos,Coartem,malaria,32,0.95
2023-09-25,Machakos,Machakos,Coartem,malaria,30,0.95
2023-10-02,Machakos,Machakos,Coartem,malaria,21,0.95
2023-10-09,Machakos,Machakos,Coartem,malaria,29,0.95
2023-10-16,Machakos,Machakos,Coartem,malaria,39,0.95
2023-10-23,Machakos,Machakos,Coartem,malaria,44,0.95
2023-10-30,Machakos,Machakos,Coartem,malaria,39,0.95
2023-11-06,Machakos,Machakos,Coartem,malaria,42,0.95
2023-11-13,Machakos,Machakos,Coartem,malaria,52,0.95
2023-11-20,Machakos,Machakos,Coartem,malaria,45,0.95
2023-11-27,Machakos,Machakos,Coartem,malaria,48,0.95
2023-12-04,Machakos,Machakos,Coartem,malaria,36,0.95
2023-12-11,Machakos,Machakos,Coartem,malaria,28,0.95
2023-12-18,Machakos,Machakos,Coartem,malaria,24,0.95
2023-12-25,Machakos,Machakos,Coartem,malaria,41,0.95
2024-01-01,Machakos,Machakos,Coartem,malaria,30,0.95
2024-01-08,Machakos,Machakos,Coartem,malaria,34,0.95
2024-01-15,Machakos,Machakos,Coartem,malaria,43,0.95
2024-01-22,Machakos,Machakos,Coartem,malaria,51,0.95
2024-01-29,Machakos,Machakos,Coartem,malaria,49,0.95
2024-02-05,Machakos,Machakos,Coartem,malaria,105,0.95
2024-02-12,Machakos,Machakos,Coartem,malaria,126,0.95
2024-02-19,Machakos,Machakos,Coartem,malaria,90,0.95
2024-02-26,Machakos,Machakos,Coartem,malaria,86,0.95
2024-03-04,Machakos,Machakos,Coartem,malaria,62,0.95
2024-03-11,Machakos,Machakos,Coartem,malaria,81,0.95
2024-03-18,Machakos,Machakos,Coartem,malaria,41,0.95
2024-03-25,Machakos,Machakos,Coartem,malaria,35,0.95
2024-04-01,Machakos,Machakos,Coartem,malaria,58,0.95
2024-04-08,Machakos,Machakos,Coartem,malaria,33,0.95
2024-04-15,Machakos,Machakos,Coartem,malaria,41,0.95
2024-04-22,Machakos,Machakos,Coartem,malaria,44,0.95
2024-04-29,Machakos,Machakos,Coartem,malaria,40,0.95
2024-05-06,Machakos,Machakos,Coartem,malaria,30,0.95
2024-05-13,Machakos,Machakos,Coartem,malaria,24,0.95
2024-05-20,Machakos,Machakos,Coartem,malaria,33,0.95
2024-05-27,Machakos,Machakos,Coartem,malaria,35,0.95
2024-06-03,Machakos,Machakos,Coartem,malaria,50,0.95
2024-06-10,Machakos,Machakos,Coartem,malaria,50,0.95
2024-06-17,Machakos,Machakos,Coartem,malaria,52,0.95
2024-06-24,Machakos,Machakos,Coartem,malaria,38,0.95
2024-07-01,Machakos,Machakos,Coartem,malaria,41,0.95
2024-07-08,Machakos,Machakos,Coartem,malaria,35,0.95
2024-07-15,Machakos,Machakos,Coartem,malaria,26,0.95
2024-07-22,Machakos,Machakos,Coartem,malaria,25,0.95
2024-07-29,Machakos,Machakos,Coartem,malaria,28,0.95
2024-08-05,Machakos,Machakos,Coartem,malaria,40,0.95
2024-08-12,Machakos,Machakos,Coartem,malaria,35,0.95
2024-08-19,Machakos,Machakos,Coartem,malaria,56,0.95
2024-08-26,Machakos,Machakos,Coartem,malaria,114,0.95
2024-09-02,Machakos,Machakos,Coartem,malaria,133,0.95
2024-09-09,Machakos,Machakos,Coartem,malaria,134,0.95
2024-09-16,Machakos,Machakos,Coartem,malaria,97,0.95
2024-09-23,Machakos,Machakos,Coartem,malaria,100,0.95
2024-09-30,Machakos,Machakos,Coartem,malaria,57,0.95
2024-10-07,Machakos,Machakos,Coartem,malaria,37,0.95
2024-10-14,Machakos,Machakos,Coartem,malaria,37,0.95
2024-10-21,Machakos,Machakos,Coartem,malaria,38,0.95
2024-10-28,Machakos,Machakos,Coartem,malaria,43,0.95
2024-11-04,Machakos,Machakos,Coartem,malaria,51,0.95
2024-11-11,Machakos,Machakos,Coartem,malaria,41,0.95
2024-11-18,Machakos,Machakos,Coartem,malaria,37,0.95
2024-11-25,Machakos,Machakos,Coartem,malaria,35,0.95
2024-12-02,Machakos,Machakos,Coartem,malaria,25,0.95
2024-12-09,Machakos,Machakos,Coartem,malaria,31,0.95
2024-12-16,Machakos,Machakos,Coartem,malaria,28,0.95
2024-12-23,Machakos,Machakos,Coartem,malaria,41,0.95
2024-12-30,Machakos,Machakos,Coartem,malaria,32,0.95
2023-01-02,Machakos,Machakos,Panadol,malaria,98,0.4
2023-01-09,Machakos,Machakos,Panadol,malaria,138,0.4
2023-01-16,Machakos,Machakos,Panadol,malaria,194,0.4
2023-01-23,Machakos,Machakos,Panadol,malaria,173,0.4
2023-01-30,Machakos,Machakos,Panadol,malaria,145,0.4
2023-02-06,Machakos,Machakos,Panadol,malaria,191,0.4
2023-02-13,Machakos,Machakos,Panadol,malaria,164,0.4
2023-02-20,Machakos,Machakos,Panadol,malaria,114,0.4
2023-02-27,Machakos,Machakos,Panadol,malaria,87,0.4
2023-03-06,Machakos,Machakos,Panadol,malaria,77,0.4
2023-03-13,Machakos,Machakos,Panadol,malaria,129,0.4
2023-03-20,Machakos,Machakos,Panadol,malaria,131,0.4
2023-03-27,Machakos,Machakos,Panadol,malaria,157,0.4
2023-04-03,Machakos,Machakos,Panadol,malaria,133,0.4
2023-04-10,Machakos,Machakos,Panadol,malaria,193,0.4
2023-04-17,Machakos,Machakos,Panadol,malaria,117,0.4
2023-04-24,Machakos,Machakos,Panadol,malaria,140,0.4
2023-05-01,Machakos,Machakos,Panadol,malaria,146,0.4
2023-05-08,Machakos,Machakos,Panadol,malaria,96,0.4
2023-05-15,Machakos,Machakos,Panadol,malaria,98,0.4
2023-05-22,Machakos,Machakos,Panadol,malaria,100,0.4
2023-05-29,Machakos,Machakos,Panadol,malaria,112,0.4
2023-06-05,Machakos,Machakos,Panadol,malaria,186,0.4
2023-06-12,Machakos,Machakos,Panadol,malaria,171,0.4
2023-06-19,Machakos,Machakos,Panadol,malaria,184,0.4
2023-06-26,Machakos,Machakos,Panadol,malaria,193,0.4
2023-07-03,Machakos,Machakos,Panadol,malaria,94,0.4
2023-07-10,Machakos,Machakos,Panadol,malaria,151,0.4
2023-07-17,Machakos,Machakos,Panadol,malaria,102,0.4
2023-07-24,Machakos,Machakos,Panadol,malaria,82,0.4
2023-07-31,Machakos,Machakos,Panadol,malaria,123,0.4
2023-08-07,Machakos,Machakos,Panadol,malaria,130,0.4
2023-08-14,Machakos,Machakos,Panadol,malaria,169,0.4
2023-08-21,Machakos,Machakos,Panadol,malaria,166,0.4
2023-08-28,Machakos,Machakos,Panadol,malaria,175,0.4
2023-09-04,Machakos,Machakos,Panadol,malaria,155,0.4
2023-09-11,Machakos,Machakos,Panadol,malaria,131,0.4
2023-09-18,Machakos,Machakos,Panadol,malaria,122,0.4
2023-09-25,Machakos,Machakos,Panadol,malaria,113,0.4
2023-10-02,Machakos,Machakos,Panadol,malaria,115,0.4
2023-10-09,Machakos,Machakos,Panadol,malaria,140,0.4
2023-10-16,Machakos,Machakos,Panadol,malaria,124,0.4
2023-10-23,Machakos,Machakos,Panadol,malaria,157,0.4
2023-10-30,Machakos,Machakos,Panadol,malaria,412,0.4
2023-11-06,Machakos,Machakos,Panadol,malaria,449,0.4
2023-11-13,Machakos,Machakos,Panadol,malaria,447,0.4
2023-11-20,Machakos,Machakos,Panadol,malaria,433,0.4
2023-11-27,Machakos,Machakos,Panadol,malaria,200,0.4
2023-12-04,Machakos,Machakos,Panadol,malaria,313,0.4
2023-12-11,Machakos,Machakos,Panadol,malaria,85,0.4
2023-12-18,Machakos,Machakos,Panadol,malaria,103,0.4
2023-12-25,Machakos,Machakos,Panadol,malaria,154,0.4
2024-01-01,Machakos,Machakos,Panadol,malaria,140,0.4
2024-01-08,Machakos,Machakos,Panadol,malaria,152,0.4
2024-01-15,Machakos,Machakos,Panadol,malaria,143,0.4
2024-01-22,Machakos,Machakos,Panadol,malaria,140,0.4
2024-01-29,Machakos,Machakos,Panadol,malaria,94,0.4
2024-02-05,Machakos,Machakos,Panadol,malaria,172,0.4
2024-02-12,Machakos,Machakos,Panadol,malaria,169,0.4
2024-02-19,Machakos,Machakos,Panadol,malaria,136,0.4
2024-02-26,Machakos,Machakos,Panadol,malaria,131,0.4
2024-03-04,Machakos,Machakos,Panadol,malaria,72,0.4
2024-03-11,Machakos,Machakos,Panadol,malaria,112,0.4
2024-03-18,Machakos,Machakos,Panadol,malaria,132,0.4
2024-03-25,Machakos,Machakos,Panadol,malaria,153,0.4
2024-04-01,Machakos,Machakos,Panadol,malaria,196,0.4
2024-04-08,Machakos,Machakos,Panadol,malaria,168,0.4
2024-04-15,Machakos,Machakos,Panadol,malaria,160,0.4
2024-04-22,Machakos,Machakos,Panadol,malaria,309,0.4
2024-04-29,Machakos,Machakos,Panadol,malaria,382,0.4
2024-05-06,Machakos,Machakos,Panadol,malaria,209,0.4
2024-05-13,Machakos,Machakos,Panadol,malaria,191,0.4
2024-05-20,Machakos,Machakos,Panadol,malaria,334,0.4
2024-05-27,Machakos,Machakos,Panadol,malaria,341,0.4
2024-06-03,Machakos,Machakos,Panadol,malaria,155,0.4
2024-06-10,Machakos,Machakos,Panadol,malaria,168,0.4
2024-06-17,Machakos,Machakos,Panadol,malaria,147,0.4
2024-06-24,Machakos,Machakos,Panadol,malaria,165,0.4
2024-07-01,Machakos,Machakos,Panadol,malaria,147,0.4
2024-07-08,Machakos,Machakos,Panadol,malaria,141,0.4
2024-07-15,Machakos,Machakos,Panadol,malaria,89,0.4
2024-07-22,Machakos,Machakos,Panadol,malaria,95,0.4
2024-07-29,Machakos,Machakos,Panadol,malaria,133,0.4
2024-08-05,Machakos,Machakos,Panadol,malaria,133,0.4
2024-08-12,Machakos,Machakos,Panadol,malaria,171,0.4
2024-08-19,Machakos,Machakos,Panadol,malaria,175,0.4
2024-08-26,Machakos,Machakos,Panadol,malaria,155,0.4
2024-09-02,Machakos,Machakos,Panadol,malaria,141,0.4
2024-09-09,Machakos,Machakos,Panadol,malaria,134,0.4
2024-09-16,Machakos,Machakos,Panadol,malaria,144,0.4
2024-09-23,Machakos,Machakos,Panadol,malaria,114,0.4
2024-09-30,Machakos,Machakos,Panadol,malaria,107,0.4
2024-10-07,Machakos,Machakos,Panadol,malaria,129,0.4
2024-10-14,Machakos,Machakos,Panadol,malaria,154,0.4
2024-10-21,Machakos,Machakos,Panadol,malaria,162,0.4
2024-10-28,Machakos,Machakos,Panadol,malaria,342,0.4
2024-11-04,Machakos,Machakos,Panadol,malaria,429,0.4
2024-11-11,Machakos,Machakos,Panadol,malaria,404,0.4
2024-11-18,Machakos,Machakos,Panadol,malaria,309,0.4
2024-11-25,Machakos,Machakos,Panadol,malaria,389,0.4
2024-12-02,Machakos,Machakos,Panadol,malaria,321,0.4
2024-12-09,Machakos,Machakos,Panadol,malaria,75,0.4
2024-12-16,Machakos,Machakos,Panadol,malaria,104,0.4
2024-12-23,Machakos,Machakos,Panadol,malaria,126,0.4
2024-12-30,Machakos,Machakos,Panadol,malaria,126,0.4
2023-01-02,Machakos,Machakos,Flagyl,gi,65,0.85
2023-01-09,Machakos,Machakos,Flagyl,gi,123,0.85
2023-01-16,Machakos,Machakos,Flagyl,gi,120,0.85
2023-01-23,Machakos,Machakos,Flagyl,gi,122,0.85
2023-01-30,Machakos,Machakos,Flagyl,gi,129,0.85
2023-02-06,Machakos,Machakos,Flagyl,gi,182,0.85
2023-02-13,Machakos,Machakos,Flagyl,gi,131,0.85
2023-02-20,Machakos,Machakos,Flagyl,gi,89,0.85
2023-02-27,Machakos,Machakos,Flagyl,gi,69,0.85
2023-03-06,Machakos,Machakos,Flagyl,gi,90,0.85
2023-03-13,Machakos,Machakos,Flagyl,gi,197,0.85
2023-03-20,Machakos,Machakos,Flagyl,gi,217,0.85
2023-03-27,Machakos,Machakos,Flagyl,gi,193,0.85
2023-04-03,Machakos,Machakos,Flagyl,gi,244,0.85
2023-04-10,Machakos,Machakos,Flagyl,gi,211,0.85
2023-04-17,Machakos,Machakos,Flagyl,gi,255,0.85
2023-04-24,Machakos,Machakos,Flagyl,gi,133,0.85
2023-05-01,Machakos,Machakos,Flagyl,gi,97,0.85
2023-05-08,Machakos,Machakos,Flagyl,gi,108,0.85
2023-05-15,Machakos,Machakos,Flagyl,gi,79,0.85
2023-05-22,Machakos,Machakos,Flagyl,gi,99,0.85
2023-05-29,Machakos,Machakos,Flagyl,gi,85,0.85
2023-06-05,Machakos,Machakos,Flagyl,gi,120,0.85
2023-06-12,Machakos,Machakos,Flagyl,gi,110,0.85
2023-06-19,Machakos,Machakos,Flagyl,gi,134,0.85
2023-06-26,Machakos,Machakos,Flagyl,gi,149,0.85
2023-07-03,Machakos,Machakos,Flagyl,gi,121,0.85
2023-07-10,Machakos,Machakos,Flagyl,gi,91,0.85
2023-07-17,Machakos,Machakos,Flagyl,gi,101,0.85
2023-07-24,Machakos,Machakos,Flagyl,gi,83,0.85
2023-07-31,Machakos,Machakos,Flagyl,gi,121,0.85
2023-08-07,Machakos,Machakos,Flagyl,gi,110,0.85
2023-08-14,Machakos,Machakos,Flagyl,gi,106,0.85
2023-08-21,Machakos,Machakos,Flagyl,gi,137,0.85
2023-08-28,Machakos,Machakos,Flagyl,gi,122,0.85
2023-09-04,Machakos,Machakos,Flagyl,gi,124,0.85
2023-09-11,Machakos,Machakos,Flagyl,gi,100,0.85
2023-09-18,Machakos,Machakos,Flagyl,gi,104,0.85
2023-09-25,Machakos,Machakos,Flagyl,gi,93,0.85
2023-10-02,Machakos,Machakos,Flagyl,gi,76,0.85
2023-10-09,Machakos,Machakos,Flagyl,gi,84,0.85
2023-10-16,Machakos,Machakos,Flagyl,gi,110,0.85
2023-10-23,Machakos,Machakos,Flagyl,gi,100,0.85
2023-10-30,Machakos,Machakos,Flagyl,gi,101,0.85
2023-11-06,Machakos,Machakos,Flagyl,gi,138,0.85
2023-11-13,Machakos,Machakos,Flagyl,gi,134,0.85
2023-11-20,Machakos,Machakos,Flagyl,gi,93,0.85
2023-11-27,Machakos,Machakos,Flagyl,gi,77,0.85
2023-12-04,Machakos,Machakos,Flagyl,gi,78,0.85
2023-12-11,Machakos,Machakos,Flagyl,gi,76,0.85
2023-12-18,Machakos,Machakos,Flagyl,gi,108,0.85
2023-12-25,Machakos,Machakos,Flagyl,gi,103,0.85
2024-01-01,Machakos,Machakos,Flagyl,gi,82,0.85
2024-01-08,Machakos,Machakos,Flagyl,gi,108,0.85
2024-01-15,Machakos,Machakos,Flagyl,gi,114,0.85
2024-01-22,Machakos,Machakos,Flagyl,gi,97,0.85
2024-01-29,Machakos,Machakos,Flagyl,gi,99,0.85
2024-02-05,Machakos,Machakos,Flagyl,gi,98,0.85
2024-02-12,Machakos,Machakos,Flagyl,gi,159,0.85
2024-02-19,Machakos,Machakos,Flagyl,gi,119,0.85
2024-02-26,Machakos,Machakos,Flagyl,gi,84,0.85
2024-03-04,Machakos,Machakos,Flagyl,gi,91,0.85
2024-03-11,Machakos,Machakos,Flagyl,gi,85,0.85
2024-03-18,Machakos,Machakos,Flagyl,gi,123,0.85
2024-03-25,Machakos,Machakos,Flagyl,gi,117,0.85
2024-04-01,Machakos,Machakos,Flagyl,gi,110,0.85
2024-04-08,Machakos,Machakos,Flagyl,gi,138,0.85
2024-04-15,Machakos,Machakos,Flagyl,gi,125,0.85
2024-04-22,Machakos,Machakos,Flagyl,gi,253,0.85
2024-04-29,Machakos,Machakos,Flagyl,gi,225,0.85
2024-05-06,Machakos,Machakos,Flagyl,gi,197,0.85
2024-05-13,Machakos,Machakos,Flagyl,gi,180,0.85
2024-05-20,Machakos,Machakos,Flagyl,gi,265,0.85
2024-05-27,Machakos,Machakos,Flagyl,gi,258,0.85
2024-06-03,Machakos,Machakos,Flagyl,gi,120,0.85
2024-06-10,Machakos,Machakos,Flagyl,gi,117,0.85
2024-06-17,Machakos,Machakos,Flagyl,gi,121,0.85
2024-06-24,Machakos,Machakos,Flagyl,gi,99,0.85
2024-07-01,Machakos,Machakos,Flagyl,gi,127,0.85
2024-07-08,Machakos,Machakos,Flagyl,gi,89,0.85
2024-07-15,Machakos,Machakos,Flagyl,gi,87,0.85
2024-07-22,Machakos,Machakos,Flagyl,gi,86,0.85
2024-07-29,Machakos,Machakos,Flagyl,gi,89,0.85
2024-08-05,Machakos,Machakos,Flagyl,gi,98,0.85
2024-08-12,Machakos,Machakos,Flagyl,gi,95,0.85
2024-08-19,Machakos,Machakos,Flagyl,gi,456,0.85
2024-08-26,Machakos,Machakos,Flagyl,gi,344,0.85
2024-09-02,Machakos,Machakos,Flagyl,gi,352,0.85
2024-09-09,Machakos,Machakos,Flagyl,gi,267,0.85
2024-09-16,Machakos,Machakos,Flagyl,gi,331,0.85
2024-09-23,Machakos,Machakos,Flagyl,gi,277,0.85
2024-09-30,Machakos,Machakos,Flagyl,gi,80,0.85
2024-10-07,Machakos,Machakos,Flagyl,gi,76,0.85
2024-10-14,Machakos,Machakos,Flagyl,gi,117,0.85
2024-10-21,Machakos,Machakos,Flagyl,gi,84,0.85
2024-10-28,Machakos,Machakos,Flagyl,gi,121,0.85
2024-11-04,Machakos,Machakos,Flagyl,gi,127,0.85
2024-11-11,Machakos,Machakos,Flagyl,gi,124,0.85
2024-11-18,Machakos,Machakos,Flagyl,gi,119,0.85
2024-11-25,Machakos,Machakos,Flagyl,gi,118,0.85
2024-12-02,Machakos,Machakos,Flagyl,gi,111,0.85
2024-12-09,Machakos,Machakos,Flagyl,gi,76,0.85
2024-12-16,Machakos,Machakos,Flagyl,gi,79,0.85
2024-12-23,Machakos,Machakos,Flagyl,gi,114,0.85
2024-12-30,Machakos,Machakos,Flagyl,gi,89,0.85
2023-01-02,Machakos,Machakos,ORS,gi,183,0.8
2023-01-09,Machakos,Machakos,ORS,gi,174,0.8
2023-01-16,Machakos,Machakos,ORS,gi,200,0.8
2023-01-23,Machakos,Machakos,ORS,gi,207,0.8
2023-01-30,Machakos,Machakos,ORS,gi,233,0.8
2023-02-06,Machakos,Machakos,ORS,gi,232,0.8
2023-02-13,Machakos,Machakos,ORS,gi,163,0.8
2023-02-20,Machakos,Machakos,ORS,gi,199,0.8
2023-02-27,Machakos,Machakos,ORS,gi,127,0.8
2023-03-06,Machakos,Machakos,ORS,gi,141,0.8
2023-03-13,Machakos,Machakos,ORS,gi,168,0.8
2023-03-20,Machakos,Machakos,ORS,gi,125,0.8
2023-03-27,Machakos,Machakos,ORS,gi,196,0.8
2023-04-03,Machakos,Machakos,ORS,gi,190,0.8
2023-04-10,Machakos,Machakos,ORS,gi,184,0.8
2023-04-17,Machakos,Machakos,ORS,gi,246,0.8
2023-04-24,Machakos,Machakos,ORS,gi,174,0.8
2023-05-01,Machakos,Machakos,ORS,gi,155,0.8
2023-05-08,Machakos,Machakos,ORS,gi,156,0.8
2023-05-15,Machakos,Machakos,ORS,gi,143,0.8
2023-05-22,Machakos,Machakos,ORS,gi,151,0.8
2023-05-29,Machakos,Machakos,ORS,gi,207,0.8
2023-06-05,Machakos,Machakos,ORS,gi,208,0.8
2023-06-12,Machakos,Machakos,ORS,gi,428,0.8
2023-06-19,Machakos,Machakos,ORS,gi,596,0.8
2023-06-26,Machakos,Machakos,ORS,gi,581,0.8
2023-07-03,Machakos,Machakos,ORS,gi,644,0.8
2023-07-10,Machakos,Machakos,ORS,gi,332,0.8
2023-07-17,Machakos,Machakos,ORS,gi,663,0.8
2023-07-24,Machakos,Machakos,ORS,gi,140,0.8
2023-07-31,Machakos,Machakos,ORS,gi,158,0.8
2023-08-07,Machakos,Machakos,ORS,gi,207,0.8
2023-08-14,Machakos,Machakos,ORS,gi,261,0.8
2023-08-21,Machakos,Machakos,ORS,gi,231,0.8
2023-08-28,Machakos,Machakos,ORS,gi,238,0.8
2023-09-04,Machakos,Machakos,ORS,gi,360,0.8
2023-09-11,Machakos,Machakos,ORS,gi,327,0.8
2023-09-18,Machakos,Machakos,ORS,gi,283,0.8
2023-09-25,Machakos,Machakos,ORS,gi,234,0.8
2023-10-02,Machakos,Machakos,ORS,gi,202,0.8
2023-10-09,Machakos,Machakos,ORS,gi,213,0.8
2023-10-16,Machakos,Machakos,ORS,gi,174,0.8
2023-10-23,Machakos,Machakos,ORS,gi,144,0.8
2023-10-30,Machakos,Machakos,ORS,gi,210,0.8
2023-11-06,Machakos,Machakos,ORS,gi,207,0.8
2023-11-13,Machakos,Machakos,ORS,gi,209,0.8
2023-11-20,Machakos,Machakos,ORS,gi,178,0.8
2023-11-27,Machakos,Machakos,ORS,gi,257,0.8
2023-12-04,Machakos,Machakos,ORS,gi,186,0.8
2023-12-11,Machakos,Machakos,ORS,gi,106,0.8
2023-12-18,Machakos,Machakos,ORS,gi,159,0.8
2023-12-25,Machakos,Machakos,ORS,gi,160,0.8
2024-01-01,Machakos,Machakos,ORS,gi,131,0.8
2024-01-08,Machakos,Machakos,ORS,gi,141,0.8
2024-01-15,Machakos,Machakos,ORS,gi,206,0.8
2024-01-22,Machakos,Machakos,ORS,gi,183,0.8
2024-01-29,Machakos,Machakos,ORS,gi,238,0.8
